Id,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,day,month,weekday,anomaly_flag,anomaly_score,status
1503960366,0.772424231503838,0.5665194261277785,0.5667976704116657,0.0,2.216808938577013,1.0999999962747078,-0.3964757114234179,0.0,1.9375,1.105263157894737,-0.5036496350364964,0.3191595797898949,-0.318217154703291,0.0,0.0,0.0,0.4285714285714285,0.0,0.25,1,0.1053730968387484,Normal
1503960366,1.004072218818696,0.7452135510610313,0.7455795604179836,0.0,1.26674787466965,0.7875000009313231,0.7030837551302644,0.0,1.15625,0.7894736842105263,0.4598540145985401,-0.6513256628314157,-0.1917595231925369,0.0,-71.5,-79.0,0.5,0.0,0.5,1,0.10742184432965479,Normal
1503960366,0.3796172835057119,0.2287677842173557,0.2288801428150671,0.0,1.320341120076574,-0.0375000009313227,-0.029955917246911,0.0,1.09375,-0.0526315789473684,0.2846715328467153,-0.6973486743371686,-0.3586421352682042,0.0,-2.5,-14.0,0.5714285714285714,0.0,0.75,1,0.1227516905283636,Normal
1503960366,1.1459151681141664,0.8944526704249796,0.8948919781190766,0.0,2.475030495653652,0.4124999916180973,0.2026432216839482,0.0,2.15625,0.4210526315789473,0.1240875912408759,-0.4872436218109054,-0.1254210935475511,0.0,-155.5,-140.0,0.6428571428571429,0.0,-0.75,1,0.06318106704784043,Normal
1503960366,0.9152762261703123,0.6961217502652867,0.696463648334387,0.0,1.0328867147269327,0.8500000149011615,0.7665198151825479,0.0,0.84375,0.8947368421052632,0.583941605839416,-0.449224612306153,-0.1699922259652759,0.0,-187.5,-189.0,0.7142857142857143,0.0,-0.5,1,0.0822591700165467,Normal
1503960366,1.5465061804028974,1.3676976001327052,1.36836934062698,0.0,3.0158344715812127,0.2124999990686769,0.7207047988984014,0.0,2.3125,0.2631578947368421,0.3211678832116788,0.1010505252626313,0.0259134490800725,0.0,0.0,0.0,0.7857142857142857,0.0,-0.25,1,0.07226757065548634,Normal
1503960366,0.8286424736026523,0.6450662324928257,0.6453830548004853,0.0,1.622411717242528,1.149999947845938,0.1497797542828829,0.0,1.375,1.1578947368421053,-0.072992700729927,-0.5512756378189094,-0.2446229593158849,0.0,-66.5,-70.0,0.8571428571428571,0.0,0.0,1,0.10992864590154083,Normal
1503960366,0.5442358283181375,0.3740795632630521,0.3742632912967197,0.0,0.4141290962585262,0.3250000018626451,0.7806167174163856,0.0,0.375,0.3157894736842105,0.3211678832116788,-0.4852426213106553,-0.307851775071262,0.0,-91.5,-109.0,0.9285714285714286,0.0,0.25,1,0.11312621154900854,Normal
1503960366,1.0476053191105985,0.7864506712202706,0.7868369340626978,0.0,1.6321559225601316,1.4749999310821358,0.3189427491372935,0.0,1.5,1.4736842105263157,0.1313868613138686,-0.6913456728364182,-0.1938325991189427,0.0,-28.5,-38.0,1.0,0.0,0.5,1,0.09148481534206443,Normal
1503960366,0.4607733612022054,0.3073146842175824,0.3074656208850548,0.0,1.0133983040917252,1.7000000111758733,-0.1568281213756361,0.0,0.90625,1.5263157894736843,0.3430656934306569,-0.655327663831916,-0.3254729204457113,0.0,-63.5,-67.0,-1.0714285714285714,1.0,0.75,1,0.06850353064459969,Normal
1503960366,1.0553893834012036,0.8767795921752546,0.8772102197910085,0.0,1.4616322133419422,0.4124999916180973,0.9004405544523608,0.0,1.15625,0.4736842105263157,0.5693430656934306,-0.5192596298149075,-0.1347499352163773,0.0,-155.5,-154.0,-1.0,1.0,-0.75,1,0.03926526523497165,Normal
1503960366,1.1095895347580094,0.8669611945620344,0.8673869999018224,0.0,1.7149817839198718,1.0124999320134478,0.5339207602758539,0.0,1.4375,0.9473684210526316,0.4014598540145985,-0.4832416208104052,-0.1492614667012179,0.0,-159.5,-167.0,-0.9285714285714286,1.0,-0.5,1,0.051448438338514646,Normal
1503960366,0.5325597318822299,0.3740795632630521,0.3742632912967197,0.0,1.0962241654514604,0.7875000009313231,0.1603524309582629,0.0,1.0,0.8421052631578947,0.0291970802919708,0.2431215607803901,-0.3265094584089142,0.0,0.0,0.0,-0.8571428571428571,1.0,-0.25,1,0.11523006683735543,Normal
1503960366,0.9606832678655086,0.7177220751980843,0.7180745822007276,0.0,1.320341120076574,1.0500000447034776,0.5339207602758539,0.0,1.28125,0.9473684210526316,0.3722627737226277,-0.4012006003001501,-0.1813941435605079,0.0,-185.5,-199.0,-0.7857142857142857,1.0,0.0,1,0.06053521915785737,Normal
1503960366,0.6852138815813182,0.5468826309013367,0.5471512306332922,0.0,0.8574909028499437,0.0125000065192578,0.8616739892851332,0.0,0.625,0.0,0.656934306569343,-0.607303651825913,-0.2466960352422907,0.0,-98.5,-96.0,-0.7142857142857143,1.0,0.25,1,0.09328986888372526,Normal
1503960366,0.6611409420159285,0.4840451858092982,0.4842829231222357,0.0,1.0962241654514604,2.349999828636646,-0.0828193006238108,0.0,1.03125,2.1052631578947367,-0.1751824817518248,-0.449224612306153,-0.3244363824825084,0.0,-101.5,-114.0,-0.6428571428571429,1.0,0.5,1,0.06412296820016328,Normal
1503960366,0.382644419618725,0.2621502237400895,0.2622789780208986,0.0,1.6175396145837235,0.0999999962747102,-0.2237884910105427,0.0,1.25,0.1052631578947368,0.0291970802919708,-0.9674837418709354,-0.4083959575019435,0.0,161.5,148.0,-0.5714285714285714,1.0,0.75,1,0.05764785007812029,Normal
1503960366,0.6654654221773758,0.4860088091508353,0.4862475108913729,0.0,1.578562793313303,0.3624999655410658,0.1321586264905806,0.0,1.3125,0.2631578947368421,0.0510948905109489,-0.4452226113056528,-0.3265094584089142,0.0,-94.5,-121.0,-0.5,1.0,-0.75,1,0.08331272743689555,Normal
1503960366,0.6921330498396339,0.4958272067640552,0.4960707307805586,0.0,1.5298416505651835,1.149999947845938,-0.0370043683638299,0.0,1.3125,1.3157894736842106,0.1094890510948905,-0.6233116558279139,-0.2850479398807981,0.0,-49.5,-60.0,-0.4285714285714285,1.0,-0.5,1,0.09427474646781264,Normal
1503960366,0.7732891275361274,0.5665194261277785,0.5667976704116657,0.0,1.1449451920394895,0.96249998044223,0.4176212328225052,0.0,1.0,0.8947368421052632,0.3795620437956204,-0.7773886943471736,-0.3638248250842187,0.0,-147.5,-157.0,-0.3571428571428571,1.0,-0.25,1,0.08123498260110179,Normal
1503960366,-1.067497927853256,-1.0299459582222767,-1.0304518130303757,0.0,-0.1023142502149323,-0.2999999888241293,-1.1859029927359546,0.0,-0.125,-0.3157894736842105,-1.4525547445255471,0.7653826913456728,-2.2119720134749934,0.0,0.0,0.0,-0.2857142857142857,1.0,0.0,1,0.07367083612413028,Normal
1624580081,0.1091931240765433,0.0127638794431152,0.0127701483834754,0.0,-0.1023142502149323,-0.2999999888241293,0.6854625433138003,0.0,-0.125,-0.3157894736842105,-0.3868613138686131,0.4732366183091546,-0.7276496501684374,0.0,0.0,0.0,-0.2857142857142857,0.0,-0.5,1,0.12486562221703262,Normal
1624580081,-0.0574435114778911,-0.1364751462856555,-0.1365421756364514,0.0,-0.1023142502149323,-0.2999999888241293,0.4176212328225052,0.0,-0.125,-0.3157894736842105,-0.3722627737226277,0.4692346173086543,-0.7494169473956984,0.0,0.0,0.0,-0.2142857142857142,0.0,-0.25,1,0.1341277156766587,Normal
1624580081,0.245270099823417,0.1325478996025831,0.132613000098179,0.0,-0.1023142502149323,-0.2999999888241293,0.8969162448697343,0.0099999997764825,-0.125,-0.3157894736842105,0.2700729927007299,0.2931465732866433,-0.5825343353200311,0.0,0.0,0.0,-0.1428571428571428,0.0,0.0,1,0.11944612655434828,Normal
1624580081,-0.8498324263937439,-0.837506095357551,-0.8379174339154303,0.0,-0.1023142502149323,-0.2999999888241293,-0.8440527774686692,0.0,-0.125,-0.3157894736842105,-0.7518248175182481,0.5732866433216608,-0.8188649909302929,0.0,0.0,0.0,-0.0714285714285714,0.0,0.25,1,0.12601721001977306,Normal
1624580081,-0.2934159789541965,-0.3446244172409802,-0.3447936784697446,0.0,-0.1023142502149323,-0.2999999888241293,0.0440529035049142,0.0,-0.125,-0.3157894736842105,-0.1678832116788321,0.4132066033016508,-0.6955169733091474,0.0,0.0,0.0,0.0,0.0,0.5,1,0.14267534930541065,Normal
1624580081,-0.1773757612886951,-0.2326951245356073,-0.2328094120345074,0.0,0.399512788282118,1.5999999590218026,-0.6607928803804172,0.0099999997764825,0.34375,0.8421052631578947,-0.5255474452554745,0.4372186093046523,-0.6011920186576833,0.0,0.0,0.0,0.0714285714285714,0.0,0.75,1,0.07794719097799413,Normal
1624580081,0.4512595048470215,0.4251349874003338,0.4253437911494535,0.0,0.9451888668684836,0.4750000055879359,0.442290727707561,0.0099999997764825,0.40625,0.0526315789473684,0.0218978102189781,0.3131565782891445,-0.5493651204975383,0.0,0.0,0.0,0.1428571428571428,0.0,-0.75,1,0.09870419573241618,Normal
1624580081,-0.6471584561605823,-0.6568482768563777,-0.6571708858791003,0.0,-0.1023142502149323,-0.2999999888241293,-0.5162995064473069,0.0,-0.125,-0.3157894736842105,-0.4233576642335766,0.4832416208104052,-0.7245400362788287,0.0,0.0,0.0,0.2142857142857142,0.0,-0.5,1,0.13554952286389582,Normal
1624580081,-0.3504991170853003,-0.3956798881958496,-0.3958742251630603,0.0,-0.1023142502149323,-0.2999999888241293,-0.0475770450392099,0.0,-0.125,-0.3157894736842105,-0.3503649635036496,0.4632316158079039,-0.7131381186835968,0.0,0.0,0.0,0.2857142857142857,0.0,-0.25,1,0.1442910036218782,Normal
1624580081,-0.1522937763523009,-0.2189493866041339,-0.2190569229258795,0.0,-0.1023142502149323,-0.2999999888241293,0.2625551402019324,0.0199999995529652,-0.125,-0.3157894736842105,-0.0948905109489051,0.3931965982991496,-0.6913708214563359,0.0,0.0,0.0,0.3571428571428571,0.0,0.0,1,0.10771047999779337,Normal
1624580081,-0.4871526901870338,-0.5154639083553176,-0.5157170768777641,0.0,-0.1023142502149323,-0.2999999888241293,-0.2696035072946892,0.0,-0.125,-0.3157894736842105,0.0,0.3671835917958979,-0.6882612075667272,0.0,0.0,0.0,0.4285714285714285,0.0,0.25,1,0.14874844711803203,Normal
1624580081,0.163249126094634,0.0598920568973226,0.0599214726979348,0.0,-0.1023142502149323,-0.2999999888241293,0.7665198151825479,0.0099999997764825,-0.125,-0.3157894736842105,0.2043795620437956,0.3111555777888944,-0.5928997149520601,0.0,0.0,0.0,0.5,0.0,0.5,1,0.11464637197930427,Normal
1624580081,-0.191646545821471,-0.2542954962859946,-0.2544203927414321,0.0,0.4579780782677962,0.8375000270083547,-0.5198237320057647,0.0,0.375,0.631578947368421,-0.1021897810218978,0.3271635817908954,-0.5358901269759004,0.0,0.0,0.0,0.5714285714285714,0.0,0.75,1,0.11646931907841035,Normal
1624580081,-0.1309596742224945,-0.201276401989588,-0.2013752582789791,0.0,-0.1023142502149323,-0.2999999888241293,0.2942730862039105,0.0199999995529652,-0.125,-0.3157894736842105,0.0218978102189781,0.3611805902951476,-0.6654573723762632,0.0,0.0,0.0,0.6428571428571429,0.0,-0.75,1,0.09481804584646686,Normal
1624580081,-0.6601318966449241,-0.6686302978111347,-0.6689586935374232,0.0,-0.1023142502149323,-0.2999999888241293,-0.5409690853565281,0.0099999997764825,-0.125,-0.3157894736842105,-0.4306569343065693,0.4852426213106553,-0.7587457890645245,0.0,0.0,0.0,0.7142857142857143,0.0,-0.5,1,0.11127322439144632,Normal
1624580081,0.1385995891743846,0.0382916383293457,0.0383104451504262,0.0,0.4384896676325836,2.0374999823048694,-0.3189426651131314,0.0,0.40625,1.5789473684210529,-0.3284671532846715,0.3511755877938969,-0.4809536149261467,0.0,0.0,0.0,0.7857142857142857,0.0,-0.25,1,0.10812010851469733,Normal
1624580081,-0.6697899023388231,-0.6784486720155598,-0.678781890006317,0.0,-0.1023142502149323,-0.0499999888241296,-0.6220263572252722,0.0,-0.125,-0.0526315789473684,-0.6131386861313869,0.5252626313156579,-0.7597823270277274,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,1,0.12253608941287053,Normal
1624580081,-0.7229810083246243,-0.7255768026521795,-0.7259331674801944,0.0,-0.1023142502149323,-0.2999999888241293,-0.6396475270296572,0.0,-0.125,-0.3157894736842105,-0.3576642335766423,0.4652326163081541,-0.7566727131381187,0.0,0.0,0.0,0.9285714285714286,0.0,0.25,1,0.12277658467664321,Normal
1624580081,-0.1342751090129374,-0.1855669470814,-0.185658087720048,0.0,0.3361753956376365,1.2999999515712264,-0.4387665021491033,0.0099999997764825,0.21875,0.8947368421052632,0.1824817518248175,0.2491245622811405,-0.4965016843741902,0.0,0.0,0.0,1.0,0.0,0.5,1,0.08221302987462509,Normal
1624580081,4.124617103319038,4.474226881831256,4.4764243846833525,0.0,10.57734499996875,4.937500004656614,-0.5127752808888458,0.0199999995529652,5.6875,3.0,-0.2043795620437956,-0.0750375187593797,0.5763151075408137,0.0,0.0,0.0,-1.0714285714285714,1.0,0.75,-1,-0.1600520956477388,Anomalous
1624580081,-0.0361094093480846,-0.0618556802388597,-0.0618860604670719,0.0,0.3166869850024255,0.4374999674037099,0.0370044523879953,0.0,0.09375,0.0,-0.2408759124087591,0.4072036018009004,-0.6602746825602488,0.0,0.0,0.0,-1.0,1.0,-0.75,1,0.10271938020302562,Normal
1624580081,-0.7647843165519478,-0.7609228889252454,-0.761296613875455,0.0,-0.1023142502149323,-0.2999999888241293,-0.7136563057693999,0.0199999995529652,-0.125,-0.3157894736842105,-0.7518248175182481,0.5732866433216608,-0.8292303705623219,0.0,0.0,0.0,-0.9285714285714286,1.0,-0.5,1,0.0747774442701562,Normal
1624580081,-0.7513784280514613,-0.7491408679704883,-0.7495088062171321,0.0,-0.1023142502149323,-0.2999999888241293,-0.6854625013017175,0.0,-0.125,-0.3157894736842105,-0.5912408759124088,0.5292646323161581,-0.7939880798134231,0.0,0.0,0.0,-0.8571428571428571,1.0,-0.25,1,0.11835688468043754,Normal
1624580081,-0.7114490612274316,-0.7137947582886276,-0.7141453364015795,0.0,-0.1023142502149323,-0.2999999888241293,-0.6290748083421945,0.0199999995529652,-0.125,-0.3157894736842105,-0.5985401459854015,0.5312656328164082,-0.7919150038870174,0.0,0.0,0.0,-0.7857142857142857,1.0,0.0,1,0.0813849273460992,Normal
1624580081,-0.8185520198926087,-0.8100146897209899,-0.8104125259590516,0.0,-0.1023142502149323,-0.2999999888241293,-0.7911893520796862,0.0099999997764825,-0.125,-0.3157894736842105,-0.708029197080292,0.5612806403201601,-0.8219746048199015,0.0,0.0,0.0,-0.7142857142857143,1.0,0.25,1,0.09465073882073743,Normal
1624580081,-0.7642077191970882,-0.7609228889252454,-0.761296613875455,0.0,-0.1023142502149323,-0.2999999888241293,-0.7030836290940198,0.0,-0.125,-0.3157894736842105,-0.1240875912408759,0.4012006003001501,-0.6841150557139155,0.0,0.0,0.0,-0.6428571428571429,1.0,0.5,1,0.1194946530839967,Normal
1624580081,-0.5734981440772641,-0.5920470913788277,-0.5923378734974467,0.0,-0.1023142502149323,-0.2999999888241293,-0.4035241625403367,0.0,-0.125,-0.3157894736842105,-0.3430656934306569,0.4612306153076538,-0.732832339984452,0.0,0.0,0.0,-0.5714285714285714,1.0,0.75,1,0.11852149579146276,Normal
1624580081,-0.8178312731990341,-0.808051019561863,-0.8084478913493304,0.0,-0.1023142502149323,-0.2999999888241293,-0.7876651265212252,0.0,-0.125,-0.3157894736842105,-0.7883211678832117,0.5832916458229115,-0.8354495983415393,0.0,0.0,0.0,-0.5,1.0,-0.75,1,0.10130701887684734,Normal
1624580081,-0.6395185412086922,-0.6509572663789993,-0.651276982049939,0.0,-0.1023142502149323,-0.2999999888241293,-0.5092510553303847,0.0099999997764825,-0.125,-0.3157894736842105,-0.437956204379562,0.4872436218109054,-0.7680746307333506,0.0,0.0,0.0,-0.4285714285714285,1.0,-0.5,1,0.10252924185361861,Normal
1624580081,-0.6157339003207323,-0.6293568712198153,-0.6296659779227204,0.0,-0.1023142502149323,-0.2999999888241293,-0.466960306616782,0.0,-0.125,-0.3157894736842105,-0.635036496350365,0.5412706353176588,-0.8033169214822493,0.0,0.0,0.0,-0.3571428571428571,1.0,-0.25,1,0.12231016159074543,Normal
1624580081,-0.6392302425312624,-0.6509572663789993,-0.651276982049939,0.0,-0.1023142502149323,-0.2999999888241293,-0.5092510553303847,0.0099999997764825,-0.125,-0.3157894736842105,-0.6715328467153284,-0.3351675837918959,-1.1733609743456854,0.0,0.0,0.0,-0.2857142857142857,1.0,0.0,1,0.1019639460082572,Normal
1644430081,0.474035100363977,0.4958272067640552,0.4960707307805586,0.0,-0.0341047476516424,2.574999908730384,0.6925109944307192,0.0,-0.0625,2.3684210526315788,0.4160583941605839,0.1470735367683842,1.1039129308110909,0.0,0.0,0.0,-0.2857142857142857,0.0,-0.5,1,0.0967735603490289,Normal
1644430081,0.0858409312047281,0.1129111980113207,0.1129666540009736,0.0,1.0085262014329208,0.8249999646097426,-0.2555065210366862,0.0,0.8125,0.5263157894736842,-0.4671532846715328,0.4032016008004002,0.7960611557398289,0.0,0.0,0.0,-0.2142857142857142,0.0,-0.25,1,0.1288431372114262,Normal
1644430081,0.5234783235431908,0.5449191011949792,0.5451867365453233,0.0,0.0730816197421043,2.8999998919665817,0.611453722561975,0.0,0.03125,2.736842105263158,0.3868613138686131,0.1350675337668834,1.1318994558175692,0.0,0.0,0.0,-0.1428571428571428,0.0,0.0,1,0.09356430961336415,Normal
1644430081,-0.3088399581966918,-0.2778595850131002,-0.2779960548986638,0.0,0.0048721099188084,-0.1124999841675171,0.0299560012710765,0.0,-0.03125,-0.1052631578947368,-0.2116788321167883,0.4112056028014007,0.6385073853329878,0.0,0.0,0.0,-0.0714285714285714,0.0,0.25,1,0.1395885937094568,Normal
1644430081,1.1379869544848462,1.1536573187,1.1542239339645235,0.0,1.8952496984556653,2.04999997019768,0.6079295810276792,0.0,1.46875,1.894736842105263,0.0948905109489051,0.1550775387693846,1.4086550919927443,0.0,0.0,0.0,0.0,0.0,0.5,1,0.08766296822998387,Normal
1644430081,0.194817831273199,0.2209131035808503,0.2210216043761846,0.0,0.9939098934565124,0.4124999916180973,0.0651982568556742,0.0,0.78125,0.3684210526315789,-0.0948905109489051,0.3091545772886443,0.9090437937289452,0.0,0.0,0.0,0.0714285714285714,0.0,0.75,1,0.12826737523989207,Normal
1644430081,-0.0394248441385275,-0.0108001624663987,-0.0108054669331703,0.0,0.4190012569973759,1.787499926425523,-0.3224668906715892,0.0,0.34375,1.4210526315789471,-0.5693430656934306,0.4272136068034017,0.6965535112723503,0.0,0.0,0.0,0.1428571428571428,0.0,-0.75,1,0.10155176410686773,Normal
1644430081,0.5550470287217557,0.5763378237409984,0.5766208903008514,0.0,0.0730816197421043,2.8624999282881625,0.6819384017795045,0.0,0.03125,2.736842105263158,0.5766423357664233,0.0830415207603802,1.2086032650945842,0.0,0.0,0.0,0.2142857142857142,0.0,-0.5,1,0.08866925986045454,Normal
1644430081,-0.7163501387437385,-0.6823760123338134,-0.6827111592257592,0.0,-0.1023142502149323,-0.2999999888241293,-0.5656387062778284,0.0099999997764825,-0.125,-0.3157894736842105,-0.5401459854014599,0.5152576288144072,0.3068152371080591,0.0,0.0,0.0,0.2857142857142857,0.0,-0.25,1,0.11716554095376153,Normal
1644430081,-0.8912032866049227,-0.8551791501984817,-0.8555991688232067,0.0,-0.1023142502149323,-0.2999999888241293,-0.8757708495068922,0.0099999997764825,-0.125,-0.3157894736842105,-1.1751824817518248,0.689344672336168,0.0062192277792174,0.0,0.0,0.0,0.3571428571428571,0.0,0.0,1,0.09948542002745864,Normal
1644430081,-0.5380374067533965,-0.5056455107420956,-0.5058938569885764,0.0,-0.1023142502149323,-0.2999999888241293,-0.2484580699197639,0.0099999997764825,-0.125,-0.3157894736842105,-0.8248175182481752,0.5932966483241621,0.2176729722726094,0.0,0.0,0.0,0.4285714285714285,0.0,0.25,1,0.11799561550944293,Normal
1644430081,-0.1107787668024073,-0.0814923818301221,-0.0815324065642774,0.0,-0.1023142502149323,0.4249999795109031,0.3118942980203746,0.0,-0.125,0.4736842105263157,-0.2846715328467153,0.4152076038019009,0.562840114019176,0.0,0.0,0.0,0.5,0.0,0.5,1,0.13369018759693907,Normal
1644430081,-0.5887779739810444,-0.556700981696967,-0.5569744036818941,0.0,-0.1023142502149323,-0.2999999888241293,-0.3365637929054303,0.0,-0.125,-0.3157894736842105,-0.8029197080291971,0.5872936468234117,0.2891940917336097,0.0,0.0,0.0,0.5714285714285714,0.0,0.75,1,0.12893799967399827,Normal
1644430081,-0.551443295253883,-0.5193912486735692,-0.5196463460972044,0.0,0.1851400680146364,-0.224999991618097,-0.4986783366429219,0.0,0.125,-0.2631578947368421,-0.7664233576642335,0.5592796398199099,0.3762632806426535,0.0,0.0,0.0,0.6428571428571429,0.0,-0.75,1,0.11299034559619203,Normal
1644430081,0.3623193628599229,0.3858615842178091,0.3860510989550426,0.0,0.2874543400095859,1.8500000149011613,0.4669603906409475,0.0,0.21875,1.8421052631578947,0.1751824817518248,0.2151075537768884,1.0251360456076704,0.0,0.0,0.0,0.7142857142857143,0.0,-0.5,1,0.11994758978161829,Normal
1644430081,-0.630437132869653,-0.5979381018562062,-0.5982317773266081,0.0,-0.1023142502149323,-0.2999999888241293,-0.4105726136572556,0.0,-0.125,-0.3157894736842105,-0.5912408759124088,0.5292646323161581,0.3679709769370303,0.0,0.0,0.0,0.7857142857142857,0.0,-0.25,1,0.13259991142667776,Normal
1644430081,0.2882266027604598,0.3132057415125505,0.3133595715548002,0.0,-0.0048721026588028,2.5999998845160053,0.3330396513711346,0.0,-0.03125,2.473684210526316,0.2043795620437956,0.1990995497748874,1.009587976159627,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,1,0.10651592385240205,Normal
1644430081,-0.6096796280947061,-0.576337730105819,-0.5766207966196835,0.0,-0.1023142502149323,-0.2999999888241293,-0.3718061325141967,0.0,-0.125,-0.3157894736842105,-0.5766423357664233,0.271135567783892,0.3772998186058564,0.0,-313.5,-336.0,0.9285714285714286,0.0,0.25,1,0.05258582415569146,Normal
1644430081,1.5578939781613752,1.5699557669754742,1.5707268459499455,0.0,0.2046285076898702,3.625000083819024,2.1480175784855287,0.0,0.15625,3.421052631578948,1.4817518248175183,-0.4832416208104052,1.7745529930033688,0.0,-308.5,-321.0,1.0,0.0,0.5,-1,-0.07788064876318523,Anomalous
1644430081,-0.1835741828534361,-0.1541482245353806,-0.1542239339645197,0.0,0.0146163224964197,0.9375000046566128,-0.0475770450392099,0.0,-0.03125,0.9473684210526316,-0.3868613138686131,-0.2991495747873937,0.5825343353200311,0.0,0.0,0.0,-1.0714285714285714,1.0,0.75,1,0.08782930746380402,Normal
1644430081,-0.5257847129626293,-0.4938634897873387,-0.4941060493302535,0.0,-0.0682094989332872,0.0875000083819032,-0.3577092302803556,0.0,-0.09375,0.0526315789473684,-0.3722627737226277,-0.751375687843922,0.4622959315884944,0.0,363.5,498.0,-1.0,1.0,-0.75,1,0.011324979692400094,Normal
1644430081,0.7848210746333201,0.804123749469996,0.8045186923907662,0.0,0.2484774896991406,4.812500125728545,0.4140969232398822,0.0,0.1875,4.631578947368421,0.1605839416058394,0.1150575287643821,1.2334801762114538,0.0,0.0,0.0,-0.9285714285714286,1.0,-0.5,1,0.03301084865516335,Normal
1644430081,-0.7346571047605319,-0.7000490671747438,-0.7003928941335356,0.0,-0.1023142502149323,-0.2999999888241293,-0.6008810038745123,0.0199999995529652,-0.125,-0.3157894736842105,-1.072992700729927,0.6613306653326664,0.0912153407618554,0.0,0.0,0.0,-0.8571428571428571,1.0,-0.25,1,0.07485893489355028,Normal
1644430081,-0.4385743630401095,-0.403534568832355,-0.4037327636019429,0.0,0.1510353203629945,0.3750000279396767,-0.4352421925664766,0.0099999997764825,0.0625,0.3157894736842105,-0.8613138686131386,0.5672836418209104,0.3410209898937548,0.0,0.0,0.0,-0.7857142857142857,1.0,0.0,1,0.0803135039560885,Normal
