Id,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,day,month,weekday
1624580081,-0.0574435114778911,-0.1364751462856555,-0.13654217563645146,0.0,-0.10231425021493233,-0.2999999888241293,0.4176212328225052,0.0,-0.125,-0.3157894736842105,-0.3722627737226277,0.46923461730865434,-0.7494169473956984,0.0,0.0,0.0,-0.21428571428571427,0.0,-0.25
1624580081,0.24527009982341705,0.1325478996025831,0.13261300009817908,0.0,-0.10231425021493233,-0.2999999888241293,0.8969162448697343,0.0099999997764825,-0.125,-0.3157894736842105,0.27007299270072993,0.29314657328664334,-0.5825343353200311,0.0,0.0,0.0,-0.14285714285714285,0.0,0.0
1624580081,-0.8498324263937439,-0.837506095357551,-0.8379174339154303,0.0,-0.10231425021493233,-0.2999999888241293,-0.8440527774686692,0.0,-0.125,-0.3157894736842105,-0.7518248175182481,0.5732866433216608,-0.8188649909302929,0.0,0.0,0.0,-0.07142857142857142,0.0,0.25
1624580081,-0.2934159789541965,-0.34462441724098025,-0.3447936784697446,0.0,-0.10231425021493233,-0.2999999888241293,0.04405290350491422,0.0,-0.125,-0.3157894736842105,-0.1678832116788321,0.4132066033016508,-0.6955169733091474,0.0,0.0,0.0,0.0,0.0,0.5
1624580081,-0.1773757612886951,-0.23269512453560737,-0.23280941203450747,0.0,0.39951278828211806,1.5999999590218026,-0.6607928803804172,0.0099999997764825,0.34375,0.8421052631578947,-0.5255474452554745,0.43721860930465234,-0.6011920186576833,0.0,0.0,0.0,0.07142857142857142,0.0,0.75
1624580081,0.45125950484702154,0.4251349874003338,0.4253437911494535,0.0,0.9451888668684835,0.4750000055879359,0.44229072770756106,0.0099999997764825,0.40625,0.05263157894736842,0.021897810218978103,0.31315657828914456,-0.5493651204975383,0.0,0.0,0.0,0.14285714285714285,0.0,-0.75
1624580081,-0.6471584561605823,-0.6568482768563777,-0.6571708858791003,0.0,-0.10231425021493233,-0.2999999888241293,-0.5162995064473069,0.0,-0.125,-0.3157894736842105,-0.4233576642335766,0.4832416208104052,-0.7245400362788287,0.0,0.0,0.0,0.21428571428571427,0.0,-0.5
1624580081,-0.35049911708530035,-0.39567988819584965,-0.39587422516306037,0.0,-0.10231425021493233,-0.2999999888241293,-0.04757704503920991,0.0,-0.125,-0.3157894736842105,-0.35036496350364965,0.46323161580790395,-0.7131381186835968,0.0,0.0,0.0,0.2857142857142857,0.0,-0.25
1624580081,-0.15229377635230099,-0.2189493866041339,-0.2190569229258795,0.0,-0.10231425021493233,-0.2999999888241293,0.2625551402019324,0.0199999995529652,-0.125,-0.3157894736842105,-0.0948905109489051,0.3931965982991496,-0.6913708214563359,0.0,0.0,0.0,0.35714285714285715,0.0,0.0
1624580081,-0.4871526901870338,-0.5154639083553176,-0.5157170768777641,0.0,-0.10231425021493233,-0.2999999888241293,-0.2696035072946892,0.0,-0.125,-0.3157894736842105,0.0,0.36718359179589793,-0.6882612075667272,0.0,0.0,0.0,0.42857142857142855,0.0,0.25
1624580081,0.16324912609463405,0.05989205689732261,0.059921472697934845,0.0,-0.10231425021493233,-0.2999999888241293,0.7665198151825479,0.0099999997764825,-0.125,-0.3157894736842105,0.20437956204379562,0.31115557778889447,-0.5928997149520601,0.0,0.0,0.0,0.5,0.0,0.5
1624580081,-0.19164654582147103,-0.2542954962859946,-0.2544203927414321,0.0,0.4579780782677962,0.8375000270083547,-0.5198237320057647,0.0,0.375,0.631578947368421,-0.10218978102189781,0.32716358179089544,-0.5358901269759004,0.0,0.0,0.0,0.5714285714285714,0.0,0.75
1624580081,-0.1309596742224945,-0.20127640198958802,-0.20137525827897917,0.0,-0.10231425021493233,-0.2999999888241293,0.2942730862039105,0.0199999995529652,-0.125,-0.3157894736842105,0.021897810218978103,0.3611805902951476,-0.6654573723762632,0.0,0.0,0.0,0.6428571428571429,0.0,-0.75
1624580081,-0.6601318966449241,-0.6686302978111347,-0.6689586935374232,0.0,-0.10231425021493233,-0.2999999888241293,-0.5409690853565281,0.0099999997764825,-0.125,-0.3157894736842105,-0.4306569343065693,0.4852426213106553,-0.7587457890645245,0.0,0.0,0.0,0.7142857142857143,0.0,-0.5
1624580081,0.13859958917438467,0.03829163832934574,0.038310445150426246,0.0,0.4384896676325836,2.0374999823048694,-0.31894266511313146,0.0,0.40625,1.5789473684210527,-0.3284671532846715,0.35117558779389696,-0.4809536149261467,0.0,0.0,0.0,0.7857142857142857,0.0,-0.25
1624580081,-0.6697899023388231,-0.6784486720155598,-0.678781890006317,0.0,-0.10231425021493233,-0.04999998882412962,-0.6220263572252722,0.0,-0.125,-0.05263157894736842,-0.6131386861313869,0.5252626313156579,-0.7597823270277274,0.0,0.0,0.0,0.8571428571428571,0.0,0.0
1624580081,-0.7229810083246243,-0.7255768026521795,-0.7259331674801944,0.0,-0.10231425021493233,-0.2999999888241293,-0.6396475270296572,0.0,-0.125,-0.3157894736842105,-0.35766423357664234,0.4652326163081541,-0.7566727131381187,0.0,0.0,0.0,0.9285714285714286,0.0,0.25
1624580081,-0.1342751090129374,-0.1855669470814,-0.18565808772004805,0.0,0.33617539563763654,1.2999999515712264,-0.43876650214910334,0.0099999997764825,0.21875,0.8947368421052632,0.18248175182481752,0.24912456228114058,-0.4965016843741902,0.0,0.0,0.0,1.0,0.0,0.5
1624580081,4.124617103319038,4.474226881831256,4.4764243846833525,0.0,10.57734499996875,4.937500004656614,-0.5127752808888458,0.0199999995529652,5.6875,3.0,-0.20437956204379562,-0.0750375187593797,0.5763151075408137,0.0,0.0,0.0,-1.0714285714285714,1.0,0.75
1624580081,-0.03610940934808462,-0.06185568023885977,-0.06188606046707199,0.0,0.3166869850024255,0.43749996740370994,0.037004452387995365,0.0,0.09375,0.0,-0.24087591240875914,0.4072036018009004,-0.6602746825602488,0.0,0.0,0.0,-1.0,1.0,-0.75
1624580081,-0.7647843165519478,-0.7609228889252454,-0.761296613875455,0.0,-0.10231425021493233,-0.2999999888241293,-0.7136563057693999,0.0199999995529652,-0.125,-0.3157894736842105,-0.7518248175182481,0.5732866433216608,-0.8292303705623219,0.0,0.0,0.0,-0.9285714285714286,1.0,-0.5
1624580081,-0.7513784280514613,-0.7491408679704883,-0.7495088062171321,0.0,-0.10231425021493233,-0.2999999888241293,-0.6854625013017175,0.0,-0.125,-0.3157894736842105,-0.5912408759124088,0.5292646323161581,-0.7939880798134231,0.0,0.0,0.0,-0.8571428571428571,1.0,-0.25
1624580081,-0.7114490612274316,-0.7137947582886276,-0.7141453364015795,0.0,-0.10231425021493233,-0.2999999888241293,-0.6290748083421945,0.0199999995529652,-0.125,-0.3157894736842105,-0.5985401459854015,0.5312656328164082,-0.7919150038870174,0.0,0.0,0.0,-0.7857142857142857,1.0,0.0
1624580081,-0.8185520198926087,-0.8100146897209899,-0.8104125259590516,0.0,-0.10231425021493233,-0.2999999888241293,-0.7911893520796862,0.0099999997764825,-0.125,-0.3157894736842105,-0.708029197080292,0.5612806403201601,-0.8219746048199015,0.0,0.0,0.0,-0.7142857142857143,1.0,0.25
1624580081,-0.7642077191970882,-0.7609228889252454,-0.761296613875455,0.0,-0.10231425021493233,-0.2999999888241293,-0.7030836290940198,0.0,-0.125,-0.3157894736842105,-0.12408759124087591,0.4012006003001501,-0.6841150557139155,0.0,0.0,0.0,-0.6428571428571429,1.0,0.5
1624580081,-0.5734981440772641,-0.5920470913788277,-0.5923378734974467,0.0,-0.10231425021493233,-0.2999999888241293,-0.40352416254033674,0.0,-0.125,-0.3157894736842105,-0.34306569343065696,0.4612306153076538,-0.732832339984452,0.0,0.0,0.0,-0.5714285714285714,1.0,0.75
1624580081,-0.8178312731990341,-0.808051019561863,-0.8084478913493304,0.0,-0.10231425021493233,-0.2999999888241293,-0.7876651265212252,0.0,-0.125,-0.3157894736842105,-0.7883211678832117,0.5832916458229115,-0.8354495983415393,0.0,0.0,0.0,-0.5,1.0,-0.75
1624580081,-0.6395185412086922,-0.6509572663789993,-0.651276982049939,0.0,-0.10231425021493233,-0.2999999888241293,-0.5092510553303847,0.0099999997764825,-0.125,-0.3157894736842105,-0.43795620437956206,0.48724362181090547,-0.7680746307333506,0.0,0.0,0.0,-0.42857142857142855,1.0,-0.5
1624580081,-0.6157339003207323,-0.6293568712198153,-0.6296659779227204,0.0,-0.10231425021493233,-0.2999999888241293,-0.46696030661678206,0.0,-0.125,-0.3157894736842105,-0.635036496350365,0.5412706353176588,-0.8033169214822493,0.0,0.0,0.0,-0.35714285714285715,1.0,-0.25
1624580081,-0.6392302425312624,-0.6509572663789993,-0.651276982049939,0.0,-0.10231425021493233,-0.2999999888241293,-0.5092510553303847,0.0099999997764825,-0.125,-0.3157894736842105,-0.6715328467153284,-0.33516758379189593,-1.1733609743456854,0.0,0.0,0.0,-0.2857142857142857,1.0,0.0
1644430081,0.47403510036397706,0.4958272067640552,0.49607073078055863,0.0,-0.034104747651642425,2.574999908730384,0.6925109944307192,0.0,-0.0625,2.3684210526315788,0.41605839416058393,0.1470735367683842,1.1039129308110909,0.0,0.0,0.0,-0.2857142857142857,0.0,-0.5
1644430081,0.0858409312047281,0.11291119801132075,0.11296665400097365,0.0,1.0085262014329208,0.8249999646097426,-0.2555065210366862,0.0,0.8125,0.5263157894736842,-0.46715328467153283,0.4032016008004002,0.7960611557398289,0.0,0.0,0.0,-0.21428571428571427,0.0,-0.25
1644430081,0.5234783235431908,0.5449191011949792,0.5451867365453233,0.0,0.07308161974210438,2.8999998919665817,0.611453722561975,0.0,0.03125,2.736842105263158,0.38686131386861317,0.13506753376688344,1.1318994558175692,0.0,0.0,0.0,-0.14285714285714285,0.0,0.0
1644430081,-0.3088399581966918,-0.27785958501310026,-0.2779960548986638,0.0,0.004872109918808435,-0.1124999841675171,0.029956001271076515,0.0,-0.03125,-0.10526315789473684,-0.2116788321167883,0.4112056028014007,0.6385073853329878,0.0,0.0,0.0,-0.07142857142857142,0.0,0.25
1644430081,1.1379869544848462,1.1536573187,1.1542239339645235,0.0,1.8952496984556653,2.04999997019768,0.6079295810276792,0.0,1.46875,1.894736842105263,0.0948905109489051,0.15507753876938468,1.4086550919927443,0.0,0.0,0.0,0.0,0.0,0.5
1644430081,0.19481783127319904,0.22091310358085037,0.2210216043761846,0.0,0.9939098934565125,0.41249999161809736,0.06519825685567421,0.0,0.78125,0.3684210526315789,-0.0948905109489051,0.3091545772886443,0.9090437937289453,0.0,0.0,0.0,0.07142857142857142,0.0,0.75
1644430081,-0.039424844138527516,-0.010800162466398786,-0.010805466933170329,0.0,0.4190012569973759,1.787499926425523,-0.3224668906715892,0.0,0.34375,1.4210526315789473,-0.5693430656934306,0.4272136068034017,0.6965535112723503,0.0,0.0,0.0,0.14285714285714285,0.0,-0.75
1644430081,0.5550470287217557,0.5763378237409984,0.5766208903008514,0.0,0.07308161974210438,2.8624999282881625,0.6819384017795045,0.0,0.03125,2.736842105263158,0.5766423357664233,0.0830415207603802,1.2086032650945842,0.0,0.0,0.0,0.21428571428571427,0.0,-0.5
1644430081,-0.7163501387437385,-0.6823760123338134,-0.6827111592257592,0.0,-0.10231425021493233,-0.2999999888241293,-0.5656387062778284,0.0099999997764825,-0.125,-0.3157894736842105,-0.5401459854014599,0.5152576288144072,0.3068152371080591,0.0,0.0,0.0,0.2857142857142857,0.0,-0.25
1644430081,-0.8912032866049227,-0.8551791501984817,-0.8555991688232067,0.0,-0.10231425021493233,-0.2999999888241293,-0.8757708495068922,0.0099999997764825,-0.125,-0.3157894736842105,-1.1751824817518248,0.689344672336168,0.006219227779217414,0.0,0.0,0.0,0.35714285714285715,0.0,0.0
1644430081,-0.5380374067533965,-0.5056455107420956,-0.5058938569885764,0.0,-0.10231425021493233,-0.2999999888241293,-0.2484580699197639,0.0099999997764825,-0.125,-0.3157894736842105,-0.8248175182481752,0.5932966483241621,0.21767297227260948,0.0,0.0,0.0,0.42857142857142855,0.0,0.25
1644430081,-0.1107787668024073,-0.0814923818301221,-0.08153240656427742,0.0,-0.10231425021493233,0.4249999795109031,0.31189429802037466,0.0,-0.125,0.47368421052631576,-0.2846715328467153,0.41520760380190097,0.562840114019176,0.0,0.0,0.0,0.5,0.0,0.5
1644430081,-0.5887779739810444,-0.556700981696967,-0.5569744036818941,0.0,-0.10231425021493233,-0.2999999888241293,-0.3365637929054303,0.0,-0.125,-0.3157894736842105,-0.8029197080291971,0.5872936468234117,0.28919409173360977,0.0,0.0,0.0,0.5714285714285714,0.0,0.75
1644430081,-0.551443295253883,-0.5193912486735692,-0.5196463460972044,0.0,0.18514006801463648,-0.224999991618097,-0.49867833664292194,0.0,0.125,-0.2631578947368421,-0.7664233576642335,0.5592796398199099,0.3762632806426535,0.0,0.0,0.0,0.6428571428571429,0.0,-0.75
1644430081,0.3623193628599229,0.3858615842178091,0.3860510989550426,0.0,0.2874543400095859,1.8500000149011615,0.4669603906409475,0.0,0.21875,1.8421052631578947,0.17518248175182483,0.21510755377688845,1.0251360456076704,0.0,0.0,0.0,0.7142857142857143,0.0,-0.5
1644430081,-0.630437132869653,-0.5979381018562062,-0.5982317773266081,0.0,-0.10231425021493233,-0.2999999888241293,-0.4105726136572556,0.0,-0.125,-0.3157894736842105,-0.5912408759124088,0.5292646323161581,0.3679709769370303,0.0,0.0,0.0,0.7857142857142857,0.0,-0.25
1644430081,0.28822660276045986,0.31320574151255054,0.31335957155480026,0.0,-0.004872102658802899,2.5999998845160053,0.3330396513711346,0.0,-0.03125,2.473684210526316,0.20437956204379562,0.19909954977488745,1.009587976159627,0.0,0.0,0.0,0.8571428571428571,0.0,0.0
1644430081,-0.6096796280947061,-0.576337730105819,-0.5766207966196835,0.0,-0.10231425021493233,-0.2999999888241293,-0.37180613251419675,0.0,-0.125,-0.3157894736842105,-0.5766423357664233,0.271135567783892,0.37729981860585643,0.0,-313.5,-336.0,0.9285714285714286,0.0,0.25
1644430081,1.5578939781613752,1.5699557669754742,1.5707268459499457,0.0,0.20462850768987023,3.625000083819024,2.1480175784855287,0.0,0.15625,3.4210526315789473,1.4817518248175183,-0.4832416208104052,1.7745529930033688,0.0,-308.5,-321.0,1.0,0.0,0.5
1644430081,-0.18357418285343616,-0.15414822453538066,-0.15422393396451975,0.0,0.01461632249641977,0.9375000046566127,-0.04757704503920991,0.0,-0.03125,0.9473684210526315,-0.38686131386861317,-0.2991495747873937,0.5825343353200311,0.0,0.0,0.0,-1.0714285714285714,1.0,0.75
1644430081,-0.5257847129626293,-0.49386348978733874,-0.49410604933025354,0.0,-0.06820949893328729,0.08750000838190329,-0.3577092302803556,0.0,-0.09375,0.05263157894736842,-0.3722627737226277,-0.751375687843922,0.4622959315884944,0.0,363.5,498.0,-1.0,1.0,-0.75
1644430081,0.7848210746333201,0.804123749469996,0.8045186923907662,0.0,0.24847748969914063,4.812500125728545,0.41409692323988223,0.0,0.1875,4.631578947368421,0.16058394160583941,0.11505752876438219,1.2334801762114538,0.0,0.0,0.0,-0.9285714285714286,1.0,-0.5
1644430081,-0.7346571047605319,-0.7000490671747438,-0.7003928941335356,0.0,-0.10231425021493233,-0.2999999888241293,-0.6008810038745123,0.0199999995529652,-0.125,-0.3157894736842105,-1.072992700729927,0.6613306653326664,0.0912153407618554,0.0,0.0,0.0,-0.8571428571428571,1.0,-0.25
1644430081,-0.43857436304010955,-0.403534568832355,-0.40373276360194293,0.0,0.15103532036299455,0.3750000279396767,-0.4352421925664766,0.0099999997764825,0.0625,0.3157894736842105,-0.8613138686131386,0.5672836418209104,0.34102098989375484,0.0,0.0,0.0,-0.7857142857142857,1.0,0.0
1644430081,0.3432916501495549,0.36818850596808395,0.36836934062697435,0.0,0.2971985453271917,0.03750001955777367,0.9321586685026664,0.0199999995529652,0.21875,0.0,1.2408759124087592,-0.007003501750875438,1.2376263280642654,0.0,0.0,0.0,-0.7142857142857143,1.0,0.25
1644430081,0.8600670294425025,0.878743309151971,0.8791749012413136,0.0,1.485992726635959,0.6875000232830639,0.8123348314666944,0.0099999997764825,1.15625,0.5789473684210527,0.32116788321167883,0.1630815407703852,1.316403213267686,0.0,0.0,0.0,-0.6428571428571429,1.0,0.5
1644430081,-0.09823777433421024,-0.06971036087536317,-0.06974459890595262,0.0,-0.10231425021493233,-0.2999999888241293,0.5339207602758539,0.0,-0.125,-0.3157894736842105,0.7007299270072993,-0.1330665332666333,0.8841668826120757,0.0,-295.5,-309.0,-0.5714285714285714,1.0,0.75
1644430081,-0.10991387077011784,-0.0814923818301221,-0.08153240656427742,0.0,1.0621194468398396,0.1374999972060329,-0.4493391788244832,0.0099999997764825,0.875,0.0,0.7591240875912408,0.0830415207603802,0.9059341798393367,0.0,0.0,0.0,-0.5,1.0,-0.75
1644430081,0.2539190601463116,0.2778595850131002,0.27799605489866375,0.0,0.32643119032003076,0.7124999990686777,0.5656387062778286,0.0099999997764825,0.25,0.6842105263157895,-0.32116788321167883,0.3931965982991496,0.6892977455299301,0.0,0.0,0.0,-0.42857142857142855,1.0,-0.5
1644430081,-0.8759234567011424,-0.8394697655166773,-0.8398820685251508,0.0,-0.10231425021493233,-0.2999999888241293,-0.8511012495916305,0.0099999997764825,-0.125,-0.3157894736842105,-1.094890510948905,-0.689344672336168,-0.8893495724280902,0.0,0.0,0.0,-0.35714285714285715,1.0,-0.25
1844505072,-0.10212980647951278,-0.16003928183034882,-0.16011788463426516,0.0,-0.10231425021493233,-0.2999999888241293,0.37533035807265464,0.0,-0.125,-0.3157894736842105,1.0218978102189782,0.08704352176088044,-0.10779994817310184,0.0,0.0,0.0,-0.2857142857142857,0.0,-0.5
1844505072,-0.35698583732747124,-0.38978887771847115,-0.389980321333899,0.0,-0.10231425021493233,-0.2999999888241293,-0.03700436836382991,0.0,-0.125,-0.3157894736842105,0.35766423357664234,0.2691345672836418,-0.2840114019175952,0.0,0.0,0.0,-0.21428571428571427,0.0,-0.25
1844505072,0.07661537352697395,0.0009818584883582305,0.0009823407251525434,0.0,-0.10231425021493233,-0.2999999888241293,0.6572687388461215,0.0,-0.125,-0.3157894736842105,1.27007299270073,-0.42921460730365185,-0.004146151852811609,0.0,0.0,0.0,-0.14285714285714285,0.0,0.0
